epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,2368.78,0.33407,0.52024,0.8753,0.92533,0.92621,0.97058,0.9583,0.21964,0.31921,0.80656,0.000745429,0.000745429,0.000745429
20,2491.62,0.32018,0.50063,0.87597,0.89022,0.95538,0.97253,0.96074,0.21466,0.34851,0.80824,0.000731286,0.000731286,0.000731286
21,2614.97,0.30867,0.49652,0.87186,0.89235,0.92678,0.96815,0.95855,0.20443,0.33152,0.80079,0.000717143,0.000717143,0.000717143
22,2738.58,0.31717,0.47036,0.87401,0.92137,0.94483,0.97428,0.94802,0.26419,0.3264,0.82404,0.000703,0.000703,0.000703
23,2862.64,0.30815,0.47195,0.8654,0.9554,0.93005,0.98572,0.97658,0.20777,0.2854,0.80522,0.000688857,0.000688857,0.000688857
24,2986.59,0.30344,0.43954,0.86973,0.91722,0.96672,0.97431,0.96235,0.21941,0.29719,0.80473,0.000674714,0.000674714,0.000674714
25,3110.65,0.30124,0.45223,0.86621,0.93722,0.9459,0.9797,0.96607,0.21098,0.26878,0.8052,0.000660571,0.000660571,0.000660571
26,3233.17,0.29011,0.4048,0.86148,0.91749,0.9624,0.98095,0.96755,0.21081,0.27996,0.80477,0.000646429,0.000646429,0.000646429
27,3356.24,0.29907,0.41317,0.86377,0.96386,0.94074,0.98659,0.97515,0.21077,0.25956,0.80357,0.000632286,0.000632286,0.000632286
28,3479.68,0.29045,0.39956,0.86035,0.96908,0.94917,0.98838,0.9821,0.20145,0.24806,0.79745,0.000618143,0.000618143,0.000618143
29,3603.12,0.2857,0.37859,0.86204,0.92905,0.97499,0.99075,0.98496,0.19171,0.23134,0.79366,0.000604,0.000604,0.000604
30,3728.64,0.28243,0.38571,0.85874,0.95366,0.96078,0.98151,0.97532,0.19931,0.23669,0.79856,0.000589857,0.000589857,0.000589857
31,3852.82,0.28247,0.37634,0.85812,0.96378,0.95857,0.99009,0.98221,0.1963,0.2309,0.79724,0.000575714,0.000575714,0.000575714
32,3976.7,0.28311,0.36965,0.85989,0.97852,0.95793,0.99134,0.98043,0.20271,0.21854,0.80059,0.000561571,0.000561571,0.000561571
33,4101.28,0.28293,0.36852,0.85854,0.96985,0.9624,0.98847,0.98334,0.19603,0.20683,0.79266,0.000547429,0.000547429,0.000547429
34,4224.35,0.29012,0.3556,0.86268,0.96581,0.96609,0.99143,0.97986,0.22538,0.22433,0.80733,0.000533286,0.000533286,0.000533286
35,4347.73,0.27143,0.32602,0.85489,0.9646,0.96788,0.99014,0.97624,0.21622,0.22476,0.80564,0.000519143,0.000519143,0.000519143
36,4471.67,0.27281,0.34448,0.85762,0.9454,0.98033,0.99432,0.98931,0.17977,0.19522,0.79208,0.000505,0.000505,0.000505
37,4595.33,0.26487,0.33932,0.85445,0.9402,0.97508,0.99022,0.9799,0.19131,0.20077,0.79435,0.000490857,0.000490857,0.000490857
38,4720.01,0.27049,0.3367,0.8589,0.97751,0.93941,0.99073,0.98458,0.19525,0.20751,0.79578,0.000476714,0.000476714,0.000476714
39,4842.34,0.25729,0.32233,0.84891,0.98334,0.96491,0.99329,0.98855,0.17523,0.17956,0.7892,0.000462571,0.000462571,0.000462571
40,4966.96,0.25913,0.31545,0.85059,0.97615,0.96692,0.99037,0.98316,0.186,0.19337,0.79201,0.000448429,0.000448429,0.000448429
41,5090.41,0.25664,0.30352,0.84499,0.97965,0.97168,0.98999,0.98362,0.17718,0.18063,0.79155,0.000434286,0.000434286,0.000434286
42,5213.75,0.26065,0.29738,0.85179,0.98224,0.96569,0.99231,0.987,0.17427,0.17541,0.78659,0.000420143,0.000420143,0.000420143
43,5336.91,0.25703,0.29558,0.84712,0.97919,0.96818,0.99212,0.98857,0.18142,0.17724,0.78991,0.000406,0.000406,0.000406
44,5459.22,0.25278,0.29243,0.84675,0.95375,0.99042,0.9919,0.98717,0.17465,0.17331,0.79052,0.000391857,0.000391857,0.000391857
45,5581.6,0.24279,0.27167,0.84306,0.96374,0.9682,0.99264,0.98713,0.17397,0.17137,0.7889,0.000377714,0.000377714,0.000377714
46,5704.27,0.24758,0.27394,0.84269,0.95693,0.98885,0.99088,0.98514,0.18818,0.18535,0.79391,0.000363571,0.000363571,0.000363571
47,5826.84,0.2501,0.27968,0.84827,0.98191,0.98413,0.99145,0.9858,0.17425,0.16027,0.78678,0.000349429,0.000349429,0.000349429
48,5949.27,0.24739,0.27325,0.84655,0.97816,0.98628,0.99182,0.98904,0.16641,0.16339,0.78548,0.000335286,0.000335286,0.000335286
49,6072.14,0.24455,0.27652,0.83959,0.9883,0.95695,0.99187,0.98766,0.16533,0.16317,0.78406,0.000321143,0.000321143,0.000321143
50,6194.05,0.23879,0.26494,0.84285,0.9841,0.97038,0.99376,0.98937,0.16334,0.15991,0.78439,0.000307,0.000307,0.000307
51,6318.39,0.23988,0.27103,0.84317,0.9859,0.97382,0.99383,0.98858,0.16457,0.157,0.78553,0.000292857,0.000292857,0.000292857
52,6440.97,0.23693,0.25998,0.84288,0.98745,0.97414,0.99158,0.98756,0.16468,0.15456,0.78596,0.000278714,0.000278714,0.000278714
53,6563.41,0.23961,0.26287,0.84128,0.98706,0.97361,0.9926,0.98913,0.15872,0.15068,0.78369,0.000264571,0.000264571,0.000264571
54,6684.95,0.2267,0.24863,0.83808,0.95597,0.99186,0.9918,0.98931,0.15742,0.14505,0.78215,0.000250429,0.000250429,0.000250429
55,6808.4,0.22482,0.24552,0.83532,0.98578,0.97051,0.99142,0.98847,0.15919,0.14742,0.78257,0.000236286,0.000236286,0.000236286
56,6933.37,0.22406,0.24473,0.83886,0.98735,0.9727,0.9909,0.98898,0.15787,0.14431,0.78228,0.000222143,0.000222143,0.000222143
57,7057.02,0.22398,0.24966,0.84138,0.98779,0.97421,0.99412,0.99043,0.1559,0.13985,0.78268,0.000208,0.000208,0.000208
58,7181,0.21853,0.23723,0.83702,0.95803,0.99097,0.99384,0.99035,0.15302,0.14338,0.78301,0.000193857,0.000193857,0.000193857
59,7303.88,0.21902,0.23554,0.83394,0.95721,0.99114,0.99192,0.9892,0.15961,0.14467,0.78359,0.000179714,0.000179714,0.000179714
60,7427.34,0.22034,0.23541,0.83304,0.98819,0.97389,0.99454,0.99227,0.15259,0.14034,0.78198,0.000165571,0.000165571,0.000165571
61,7546.36,0.168,0.1756,0.80035,0.95051,0.99475,0.99179,0.98922,0.15419,0.14012,0.78153,0.000151429,0.000151429,0.000151429
62,7662.55,0.16224,0.16155,0.79636,0.96704,0.99362,0.9945,0.9913,0.15115,0.14032,0.78033,0.000137286,0.000137286,0.000137286
63,7779.56,0.16175,0.15141,0.79742,0.97885,0.99141,0.99437,0.99267,0.15213,0.13717,0.78082,0.000123143,0.000123143,0.000123143
64,7896.72,0.15964,0.15067,0.79697,0.97031,0.99424,0.99388,0.99236,0.14869,0.13414,0.77992,0.000109,0.000109,0.000109
65,8013.57,0.15806,0.1473,0.80013,0.98132,0.99318,0.9946,0.99277,0.15171,0.13071,0.78128,9.48571e-05,9.48571e-05,9.48571e-05
66,8130.58,0.15595,0.14569,0.79433,0.98261,0.99153,0.99465,0.99254,0.14811,0.12987,0.77974,8.07143e-05,8.07143e-05,8.07143e-05
67,8247.1,0.15304,0.14464,0.79176,0.98087,0.98913,0.99245,0.99088,0.14446,0.12719,0.7787,6.65714e-05,6.65714e-05,6.65714e-05
68,8364.35,0.1496,0.1357,0.78931,0.97111,0.99402,0.99246,0.98992,0.14457,0.12489,0.77853,5.24286e-05,5.24286e-05,5.24286e-05
69,8480.4,0.14659,0.12909,0.79071,0.98102,0.99556,0.9926,0.99081,0.13856,0.12026,0.77693,3.82857e-05,3.82857e-05,3.82857e-05
70,8597.9,0.14521,0.13205,0.79213,0.97389,0.9948,0.99286,0.99105,0.1392,0.11839,0.7767,2.41429e-05,2.41429e-05,2.41429e-05
