epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2153.28,0.2671,0.34982,0.82476,0.96826,0.96449,0.98768,0.98198,0.18779,0.21071,0.76676,0.000420143,0.000420143,0.000420143
43,2203.43,0.26499,0.34057,0.82393,0.94539,0.97768,0.99198,0.98478,0.19589,0.20988,0.76998,0.000406,0.000406,0.000406
44,2253.83,0.26495,0.34047,0.82199,0.98235,0.96432,0.99253,0.98712,0.18301,0.20638,0.76692,0.000391857,0.000391857,0.000391857
45,2304.41,0.26142,0.33369,0.82346,0.91657,0.98979,0.99043,0.98573,0.17721,0.20405,0.76531,0.000377714,0.000377714,0.000377714
46,2354.7,0.26047,0.33693,0.82201,0.98248,0.95712,0.98314,0.97835,0.18506,0.20357,0.76667,0.000363571,0.000363571,0.000363571
47,2405.35,0.25666,0.34142,0.82217,0.94822,0.97409,0.99181,0.9872,0.17506,0.18954,0.76543,0.000349429,0.000349429,0.000349429
48,2456.73,0.25851,0.33846,0.82365,0.98288,0.96329,0.99277,0.98635,0.18577,0.18604,0.76587,0.000335286,0.000335286,0.000335286
49,2506.78,0.25874,0.33827,0.82605,0.98398,0.97014,0.99234,0.98785,0.1669,0.1794,0.76318,0.000321143,0.000321143,0.000321143
50,2558.09,0.25154,0.31309,0.82391,0.98497,0.96354,0.9926,0.98856,0.17361,0.1835,0.76345,0.000307,0.000307,0.000307
51,2608.73,0.25326,0.31388,0.82447,0.98216,0.9708,0.99266,0.98663,0.17072,0.17442,0.76379,0.000292857,0.000292857,0.000292857
52,2659.16,0.25038,0.30227,0.82353,0.98527,0.96628,0.99205,0.98682,0.16674,0.17464,0.76288,0.000278714,0.000278714,0.000278714
53,2709.96,0.25004,0.30756,0.82096,0.98265,0.9794,0.99256,0.99027,0.16625,0.16927,0.76249,0.000264571,0.000264571,0.000264571
54,2760.96,0.24227,0.29118,0.81924,0.98076,0.97535,0.99238,0.98779,0.16472,0.16858,0.76235,0.000250429,0.000250429,0.000250429
55,2811.45,0.24132,0.29707,0.82369,0.9864,0.96853,0.99289,0.98803,0.16562,0.16681,0.76243,0.000236286,0.000236286,0.000236286
56,2861.85,0.23983,0.29159,0.82118,0.98643,0.97062,0.99274,0.98885,0.16412,0.16418,0.76216,0.000222143,0.000222143,0.000222143
57,2911.7,0.24436,0.3037,0.82212,0.98778,0.97431,0.9936,0.98915,0.1583,0.15893,0.76088,0.000208,0.000208,0.000208
58,2962.2,0.22966,0.27881,0.81899,0.98134,0.97385,0.99367,0.99133,0.16031,0.15829,0.76152,0.000193857,0.000193857,0.000193857
59,3013.27,0.23233,0.27119,0.81671,0.96064,0.98073,0.99426,0.99134,0.17506,0.16537,0.76364,0.000179714,0.000179714,0.000179714
60,3064.15,0.23298,0.28275,0.82021,0.98304,0.97051,0.99357,0.99064,0.15296,0.15416,0.75986,0.000165571,0.000165571,0.000165571
61,3114.16,0.17789,0.20896,0.78314,0.98054,0.97819,0.99246,0.98811,0.16458,0.16018,0.7616,0.000151429,0.000151429,0.000151429
62,3163.26,0.17411,0.19618,0.78096,0.98264,0.97651,0.99274,0.98843,0.16131,0.15645,0.76082,0.000137286,0.000137286,0.000137286
63,3212.31,0.1733,0.18931,0.78533,0.98366,0.9793,0.99289,0.9891,0.15868,0.15334,0.76008,0.000123143,0.000123143,0.000123143
64,3261.81,0.16739,0.18742,0.78282,0.98754,0.97045,0.99308,0.99005,0.16092,0.15346,0.76161,0.000109,0.000109,0.000109
65,3311.47,0.16644,0.18238,0.7827,0.98177,0.97517,0.9931,0.98983,0.16389,0.15239,0.76111,9.48571e-05,9.48571e-05,9.48571e-05
66,3360.72,0.16611,0.175,0.78528,0.97744,0.97899,0.99302,0.99103,0.15716,0.14714,0.76041,8.07143e-05,8.07143e-05,8.07143e-05
67,3409.74,0.1648,0.18359,0.7825,0.98821,0.9736,0.99362,0.9923,0.14786,0.14405,0.75959,6.65714e-05,6.65714e-05,6.65714e-05
68,3459.88,0.15943,0.17146,0.77916,0.98859,0.97531,0.99272,0.99116,0.14925,0.14309,0.75951,5.24286e-05,5.24286e-05,5.24286e-05
69,3509.26,0.15476,0.15961,0.78021,0.98905,0.97621,0.99272,0.99069,0.14759,0.13994,0.7592,3.82857e-05,3.82857e-05,3.82857e-05
70,3559.37,0.15638,0.17229,0.7809,0.98863,0.97622,0.99312,0.9911,0.14825,0.13747,0.75907,2.41429e-05,2.41429e-05,2.41429e-05
