epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,1456.09,0.36009,1.00494,0.85027,0.53979,0.71949,0.67473,0.66389,0.24685,1.04086,0.78411,0.000773714,0.000773714,0.000773714
18,1500.7,0.35522,0.95393,0.84752,0.70049,0.76939,0.83571,0.81795,0.25189,0.69644,0.78494,0.000759571,0.000759571,0.000759571
19,1544.57,0.33863,0.91033,0.8468,0.67737,0.81059,0.83343,0.82453,0.22078,0.80303,0.77997,0.000745429,0.000745429,0.000745429
20,1588.27,0.3369,0.8161,0.84165,0.83546,0.83004,0.91619,0.90257,0.22892,0.54978,0.78022,0.000731286,0.000731286,0.000731286
21,1632.41,0.32867,0.76876,0.83876,0.51858,0.66974,0.65781,0.64928,0.221,1.35234,0.77755,0.000717143,0.000717143,0.000717143
22,1675.8,0.31838,0.73633,0.83572,0.85063,0.82714,0.91844,0.90547,0.22401,0.52033,0.77876,0.000703,0.000703,0.000703
23,1720.22,0.32432,0.72944,0.83971,0.59579,0.78941,0.81434,0.80599,0.23169,0.92879,0.78032,0.000688857,0.000688857,0.000688857
24,1763.87,0.30949,0.64786,0.83405,0.84761,0.89586,0.93716,0.92684,0.22526,0.48025,0.77899,0.000674714,0.000674714,0.000674714
25,1807.92,0.32334,0.67986,0.83942,0.89056,0.82619,0.94524,0.93173,0.23959,0.47333,0.78116,0.000660571,0.000660571,0.000660571
26,1852.11,0.32199,0.62297,0.83456,0.92811,0.90033,0.95304,0.94403,0.21636,0.38031,0.77716,0.000646429,0.000646429,0.000646429
27,1896.38,0.30336,0.56211,0.82929,0.90903,0.93159,0.97717,0.96738,0.20505,0.3382,0.77602,0.000632286,0.000632286,0.000632286
28,1939.9,0.30676,0.56917,0.83375,0.91856,0.9414,0.97674,0.96838,0.21562,0.3288,0.77652,0.000618143,0.000618143,0.000618143
29,1984.51,0.30473,0.55266,0.83486,0.91029,0.92578,0.96667,0.95556,0.20871,0.35199,0.77881,0.000604,0.000604,0.000604
30,2027.75,0.29858,0.5588,0.83583,0.90516,0.92943,0.96327,0.95919,0.19138,0.3481,0.77208,0.000589857,0.000589857,0.000589857
31,2071.57,0.30558,0.53746,0.8333,0.9012,0.95971,0.98548,0.96865,0.23038,0.3125,0.78023,0.000575714,0.000575714,0.000575714
32,2116.31,0.31145,0.53192,0.8395,0.92516,0.95532,0.9866,0.97934,0.20619,0.28994,0.77409,0.000561571,0.000561571,0.000561571
33,2160.26,0.30221,0.50315,0.83652,0.8863,0.93592,0.96556,0.95502,0.207,0.33263,0.77469,0.000547429,0.000547429,0.000547429
34,2203.56,0.29351,0.47575,0.83121,0.95708,0.94713,0.98692,0.97995,0.19807,0.27614,0.77388,0.000533286,0.000533286,0.000533286
35,2247.92,0.29716,0.46726,0.83292,0.93589,0.95814,0.983,0.97453,0.20227,0.28631,0.77489,0.000519143,0.000519143,0.000519143
36,2291.31,0.29531,0.46272,0.83075,0.95717,0.94515,0.97609,0.96275,0.2344,0.27318,0.77997,0.000505,0.000505,0.000505
37,2334.64,0.28937,0.46622,0.82696,0.95908,0.9583,0.98288,0.97671,0.20494,0.25134,0.77585,0.000490857,0.000490857,0.000490857
38,2378.62,0.28499,0.43985,0.82895,0.94705,0.93722,0.9791,0.97207,0.19507,0.28515,0.77225,0.000476714,0.000476714,0.000476714
39,2422.28,0.28823,0.44045,0.82752,0.9587,0.9663,0.9943,0.9867,0.19094,0.25244,0.77232,0.000462571,0.000462571,0.000462571
40,2466.54,0.28954,0.4314,0.82974,0.9659,0.96625,0.99404,0.98412,0.19489,0.24055,0.77319,0.000448429,0.000448429,0.000448429
41,2510.66,0.28106,0.40834,0.82827,0.97789,0.95321,0.99258,0.98574,0.19108,0.21849,0.7727,0.000434286,0.000434286,0.000434286
42,2554.03,0.2827,0.39217,0.82501,0.9691,0.9707,0.99451,0.9868,0.19984,0.22333,0.77237,0.000420143,0.000420143,0.000420143
43,2597.74,0.28614,0.39833,0.83126,0.97223,0.96138,0.99414,0.98597,0.19151,0.22165,0.77247,0.000406,0.000406,0.000406
44,2642.34,0.27644,0.40201,0.8263,0.9811,0.9836,0.99449,0.98882,0.18989,0.20652,0.77155,0.000391857,0.000391857,0.000391857
45,2686.21,0.26708,0.37826,0.82256,0.97417,0.96851,0.99208,0.98615,0.18478,0.21639,0.77008,0.000377714,0.000377714,0.000377714
46,2730.36,0.27536,0.38069,0.82478,0.97192,0.96106,0.99455,0.98582,0.18799,0.20515,0.7708,0.000363571,0.000363571,0.000363571
47,2774.95,0.26331,0.37187,0.82254,0.98304,0.98167,0.9946,0.98788,0.18785,0.20141,0.77194,0.000349429,0.000349429,0.000349429
48,2818.53,0.26543,0.3657,0.82389,0.95839,0.97786,0.9934,0.9863,0.18496,0.20762,0.77197,0.000335286,0.000335286,0.000335286
49,2862.52,0.26193,0.36455,0.82875,0.98338,0.98261,0.99454,0.98786,0.18939,0.19384,0.77301,0.000321143,0.000321143,0.000321143
50,2907.48,0.26212,0.35696,0.82439,0.98359,0.97964,0.99449,0.98982,0.18025,0.19116,0.77026,0.000307,0.000307,0.000307
51,2951.9,0.26211,0.35714,0.82144,0.97996,0.97632,0.99365,0.98846,0.17831,0.19116,0.76947,0.000292857,0.000292857,0.000292857
52,2996.09,0.26091,0.353,0.82515,0.98321,0.97302,0.99452,0.98952,0.18497,0.19267,0.77124,0.000278714,0.000278714,0.000278714
53,3040.67,0.25468,0.33453,0.82231,0.97764,0.97769,0.99458,0.98824,0.17289,0.1876,0.76925,0.000264571,0.000264571,0.000264571
54,3084.84,0.25683,0.33872,0.82493,0.98429,0.98064,0.99429,0.99027,0.17516,0.18065,0.76848,0.000250429,0.000250429,0.000250429
55,3129.78,0.25346,0.33137,0.8197,0.98668,0.98392,0.99441,0.99102,0.1713,0.17779,0.76887,0.000236286,0.000236286,0.000236286
56,3174.39,0.25128,0.32925,0.81986,0.9777,0.98142,0.99389,0.99019,0.17294,0.17706,0.76795,0.000222143,0.000222143,0.000222143
57,3218.16,0.25177,0.32775,0.82268,0.985,0.98038,0.9945,0.99051,0.17048,0.173,0.76805,0.000208,0.000208,0.000208
58,3262.98,0.25155,0.33622,0.82094,0.98578,0.98241,0.9945,0.98854,0.18213,0.17343,0.76916,0.000193857,0.000193857,0.000193857
59,3307.25,0.24423,0.30856,0.81566,0.98493,0.97818,0.99426,0.98933,0.16919,0.16744,0.76909,0.000179714,0.000179714,0.000179714
60,3351.13,0.24187,0.30356,0.8236,0.98691,0.98144,0.99423,0.99099,0.1637,0.16321,0.76755,0.000165571,0.000165571,0.000165571
61,3395.49,0.19167,0.25375,0.78538,0.98771,0.97725,0.99433,0.99002,0.17411,0.17241,0.76898,0.000151429,0.000151429,0.000151429
62,3438.36,0.18315,0.21907,0.78372,0.96765,0.99502,0.99433,0.99066,0.17029,0.17077,0.76717,0.000137286,0.000137286,0.000137286
63,3481.14,0.1803,0.22047,0.78541,0.98401,0.98151,0.99429,0.98945,0.17261,0.16879,0.76759,0.000123143,0.000123143,0.000123143
64,3524.01,0.1793,0.21271,0.78193,0.9794,0.98326,0.99433,0.99069,0.16506,0.16611,0.76685,0.000109,0.000109,0.000109
65,3567.43,0.1754,0.20377,0.78638,0.94914,0.9991,0.99459,0.99065,0.16636,0.16053,0.76686,9.48571e-05,9.48571e-05,9.48571e-05
66,3610.11,0.17315,0.1981,0.78678,0.96763,0.99953,0.99449,0.99179,0.15882,0.15386,0.76545,8.07143e-05,8.07143e-05,8.07143e-05
67,3653.91,0.17222,0.20057,0.78306,0.9617,0.99911,0.99451,0.99091,0.16139,0.1562,0.76714,6.65714e-05,6.65714e-05,6.65714e-05
68,3698.05,0.16615,0.19557,0.77616,0.95885,0.99942,0.99443,0.99109,0.16031,0.15298,0.76661,5.24286e-05,5.24286e-05,5.24286e-05
69,3740.79,0.16356,0.18505,0.77877,0.96485,0.99758,0.99447,0.98974,0.15653,0.14901,0.76633,3.82857e-05,3.82857e-05,3.82857e-05
70,3784.01,0.16476,0.19807,0.778,0.96026,0.99905,0.99447,0.99048,0.15441,0.14818,0.76585,2.41429e-05,2.41429e-05,2.41429e-05
