epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,612.304,0.35904,0.89205,0.8564,0.79244,0.82834,0.89944,0.8852,0.25237,0.65529,0.79916,0.000802,0.000802,0.000802
16,652.413,0.35586,0.81503,0.85199,0.88043,0.74256,0.85937,0.84193,0.25601,0.60948,0.7999,0.000787857,0.000787857,0.000787857
17,692.862,0.35567,0.74841,0.85584,0.8671,0.82848,0.90724,0.8946,0.22109,0.5026,0.78906,0.000773714,0.000773714,0.000773714
18,732.917,0.34406,0.71569,0.85444,0.67158,0.82021,0.86465,0.85141,0.22896,0.66744,0.79088,0.000759571,0.000759571,0.000759571
19,773.155,0.35283,0.73882,0.85598,0.88684,0.85183,0.9382,0.92059,0.25199,0.47978,0.79828,0.000745429,0.000745429,0.000745429
20,814.008,0.3397,0.66221,0.85843,0.82731,0.84866,0.92078,0.90002,0.25986,0.54993,0.79749,0.000731286,0.000731286,0.000731286
21,855.629,0.32741,0.60278,0.84592,0.9128,0.84831,0.95599,0.94097,0.23077,0.4482,0.79163,0.000717143,0.000717143,0.000717143
22,896.765,0.32131,0.60223,0.84795,0.90939,0.8805,0.96486,0.95291,0.22695,0.39184,0.78924,0.000703,0.000703,0.000703
23,938.027,0.32925,0.60052,0.85142,0.87608,0.90413,0.95494,0.94419,0.22345,0.40713,0.78427,0.000688857,0.000688857,0.000688857
24,979.39,0.31172,0.55447,0.83853,0.8661,0.92809,0.96872,0.95445,0.22141,0.37476,0.78907,0.000674714,0.000674714,0.000674714
25,1019.52,0.32207,0.56194,0.84467,0.89473,0.93024,0.97872,0.96587,0.23612,0.37258,0.79127,0.000660571,0.000660571,0.000660571
26,1060.17,0.31768,0.52029,0.84412,0.92669,0.9448,0.97872,0.96853,0.21796,0.32241,0.78469,0.000646429,0.000646429,0.000646429
27,1100.68,0.30127,0.47905,0.83995,0.94622,0.92499,0.98582,0.97551,0.21623,0.30511,0.78519,0.000632286,0.000632286,0.000632286
28,1141.38,0.31336,0.5042,0.84195,0.90177,0.93838,0.97603,0.96757,0.2091,0.33597,0.78507,0.000618143,0.000618143,0.000618143
29,1182.4,0.29963,0.47269,0.8437,0.88713,0.96729,0.99016,0.98039,0.20405,0.29095,0.78477,0.000604,0.000604,0.000604
30,1222.73,0.3015,0.49662,0.83848,0.96645,0.92187,0.97699,0.9646,0.21687,0.27839,0.787,0.000589857,0.000589857,0.000589857
31,1263.07,0.30213,0.45452,0.84109,0.96062,0.92198,0.98878,0.97368,0.22011,0.27965,0.78634,0.000575714,0.000575714,0.000575714
32,1303.56,0.30108,0.44372,0.83792,0.95983,0.95364,0.9941,0.98127,0.21959,0.2672,0.78398,0.000561571,0.000561571,0.000561571
33,1344.88,0.29443,0.42658,0.84005,0.96005,0.92911,0.98971,0.98066,0.20055,0.26286,0.78034,0.000547429,0.000547429,0.000547429
34,1385.72,0.29596,0.4233,0.83627,0.92467,0.9601,0.98906,0.97298,0.22781,0.27411,0.79438,0.000533286,0.000533286,0.000533286
35,1426.41,0.29206,0.40309,0.83783,0.96853,0.94964,0.99091,0.98244,0.19458,0.24109,0.78001,0.000519143,0.000519143,0.000519143
36,1468.04,0.29353,0.41077,0.8364,0.96386,0.94388,0.98225,0.97305,0.21619,0.25717,0.78636,0.000505,0.000505,0.000505
37,1508.27,0.28393,0.39467,0.83557,0.96913,0.94715,0.99067,0.98349,0.20077,0.23242,0.7804,0.000490857,0.000490857,0.000490857
38,1549.12,0.2878,0.38551,0.83979,0.96506,0.96299,0.99358,0.98496,0.20261,0.24384,0.78365,0.000476714,0.000476714,0.000476714
39,1590.03,0.28164,0.37718,0.83445,0.96581,0.95454,0.9924,0.98198,0.19884,0.23972,0.7798,0.000462571,0.000462571,0.000462571
40,1630.22,0.2797,0.3768,0.83264,0.97544,0.95105,0.99261,0.98339,0.2011,0.22433,0.78209,0.000448429,0.000448429,0.000448429
41,1671.01,0.27245,0.37347,0.83562,0.94542,0.97907,0.99324,0.98616,0.18889,0.21814,0.7771,0.000434286,0.000434286,0.000434286
42,1711.78,0.27755,0.35321,0.83087,0.97891,0.96981,0.99425,0.98654,0.19898,0.21898,0.77643,0.000420143,0.000420143,0.000420143
43,1752.8,0.28098,0.35259,0.83824,0.96654,0.97371,0.98607,0.98109,0.19396,0.21536,0.7752,0.000406,0.000406,0.000406
44,1794.11,0.26247,0.34223,0.83132,0.95566,0.97491,0.99109,0.98364,0.18198,0.21166,0.77391,0.000391857,0.000391857,0.000391857
45,1838.49,0.26433,0.33153,0.82919,0.95571,0.97789,0.99313,0.98692,0.18452,0.20135,0.7753,0.000377714,0.000377714,0.000377714
46,1882.84,0.26619,0.3427,0.8305,0.97839,0.96518,0.98742,0.9794,0.18769,0.20185,0.77568,0.000363571,0.000363571,0.000363571
47,1926.79,0.25842,0.33987,0.82561,0.97791,0.9714,0.99447,0.98729,0.18176,0.19279,0.77529,0.000349429,0.000349429,0.000349429
48,1971.47,0.26325,0.32981,0.82926,0.95052,0.99796,0.99427,0.98896,0.17601,0.19053,0.77281,0.000335286,0.000335286,0.000335286
49,2018.96,0.25741,0.3267,0.82992,0.97699,0.98096,0.99435,0.98972,0.17538,0.18733,0.7721,0.000321143,0.000321143,0.000321143
50,2064.3,0.2568,0.31707,0.82894,0.98043,0.9778,0.99449,0.99096,0.17085,0.18213,0.77148,0.000307,0.000307,0.000307
51,2106.15,0.24976,0.30374,0.82669,0.97424,0.98014,0.99443,0.99096,0.17261,0.18259,0.77115,0.000292857,0.000292857,0.000292857
52,2147.97,0.25918,0.32493,0.82969,0.97919,0.98112,0.99427,0.99038,0.17346,0.18171,0.77169,0.000278714,0.000278714,0.000278714
53,2189.21,0.24488,0.30215,0.82717,0.98098,0.98253,0.99446,0.99055,0.17246,0.18024,0.77493,0.000264571,0.000264571,0.000264571
54,2230.6,0.24806,0.30349,0.83154,0.94934,0.99715,0.99443,0.98961,0.16902,0.17746,0.77562,0.000250429,0.000250429,0.000250429
55,2271.58,0.24043,0.29338,0.82308,0.9354,0.99856,0.99456,0.99132,0.17242,0.17501,0.77712,0.000236286,0.000236286,0.000236286
56,2312.14,0.2429,0.29635,0.82388,0.98676,0.97051,0.99439,0.99131,0.16863,0.17499,0.77198,0.000222143,0.000222143,0.000222143
57,2353.16,0.24402,0.3004,0.82414,0.98413,0.97728,0.99443,0.99233,0.16343,0.17374,0.77123,0.000208,0.000208,0.000208
58,2393.66,0.2379,0.30021,0.8267,0.98391,0.97792,0.99455,0.99094,0.16931,0.17323,0.77113,0.000193857,0.000193857,0.000193857
59,2434.63,0.23612,0.28634,0.82333,0.98298,0.97616,0.99446,0.99142,0.16399,0.16557,0.76886,0.000179714,0.000179714,0.000179714
60,2474.83,0.23281,0.28229,0.82555,0.98637,0.98078,0.9945,0.99221,0.15514,0.1611,0.76773,0.000165571,0.000165571,0.000165571
61,2514.04,0.18094,0.20929,0.78864,0.98166,0.99399,0.99451,0.99172,0.16308,0.16825,0.77066,0.000151429,0.000151429,0.000151429
62,2553.19,0.178,0.19589,0.79034,0.96933,0.99892,0.99455,0.99075,0.15966,0.16505,0.76945,0.000137286,0.000137286,0.000137286
63,2592.63,0.17818,0.19466,0.79398,0.97462,0.99738,0.99452,0.99065,0.16368,0.16346,0.77033,0.000123143,0.000123143,0.000123143
64,2631.23,0.17095,0.18793,0.79169,0.96854,0.99684,0.99454,0.99193,0.1554,0.15301,0.76622,0.000109,0.000109,0.000109
65,2670.52,0.16885,0.18453,0.78775,0.98558,0.98083,0.99459,0.99023,0.15984,0.15692,0.76763,9.48571e-05,9.48571e-05,9.48571e-05
66,2709.89,0.16843,0.18038,0.7897,0.98738,0.98369,0.99457,0.98994,0.15256,0.14971,0.76564,8.07143e-05,8.07143e-05,8.07143e-05
67,2748.84,0.16612,0.18609,0.7873,0.95873,0.99953,0.99464,0.99014,0.1508,0.14631,0.7651,6.65714e-05,6.65714e-05,6.65714e-05
68,2787.54,0.1616,0.17541,0.7846,0.98844,0.98325,0.99459,0.99091,0.14593,0.14271,0.76425,5.24286e-05,5.24286e-05,5.24286e-05
69,2826.71,0.15903,0.1676,0.78626,0.98868,0.98282,0.99464,0.99081,0.14854,0.14197,0.76479,3.82857e-05,3.82857e-05,3.82857e-05
70,2866.17,0.15973,0.18167,0.78589,0.98833,0.98344,0.99466,0.99213,0.14493,0.14068,0.76451,2.41429e-05,2.41429e-05,2.41429e-05
